141,200,http://greenmountaintaps.com/,false
147,200,http://greenmountaintaps.com/contact,false
230,200,http://greenmountaintaps.com/portfolio,false
303,200,http://greenmountaintaps.com/about,false
48,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-31.jpg?itok=4C-YNbnV,false
85,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-3.jpg?itok=h3whw4X7,false
87,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-13.jpg?itok=CjQN0wHd,false
42,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-14.jpg?itok=vvLuHyt7,false
98,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/Calltoaction.001_0.png?itok=_llA1vW3,false
45,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-2.jpg?itok=VdaMYbsx,false
46,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-4.jpg?itok=obvElPnm,false
42,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-26.jpg?itok=2J0ejlvs,false
81,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-6.jpg?itok=wUa1YD2N,false
46,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-25.jpg?itok=Flmq09kh,false
43,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-7.jpg?itok=v0gIHsIj,false
47,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-28.jpg?itok=x6qbkOte,false
42,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-24.jpg?itok=QHRwwVAy,false
46,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-27.jpg?itok=H8GKNFVp,false
44,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-12.jpg?itok=w0MCETb2,false
85,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-10_0.jpg?itok=ljU_4YZH,false
124,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-9_0.jpg?itok=xjBe0qyo,false
87,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-5_0.jpg?itok=EAjroRjw,false
48,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/DSCF0001.jpg?itok=cKTpvYcw,false
45,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-15.jpg?itok=dlIwwAmT,false
83,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-11.jpg?itok=DVoFzkb4,false
41,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/DSCF0020.jpg?itok=9iMteXKy,false
44,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-23.jpg?itok=Nm2vlr-k,false
91,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-16.jpg?itok=JyLv5cDC,false
85,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-22.jpg?itok=4MW9vaF3,false
45,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-29.jpg?itok=AQ_gu_EV,false
46,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-30.jpg?itok=e4qxOSIZ,false
45,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-32.jpg?itok=PUd0OLhS,false
41,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-33.jpg?itok=88NTQszu,false
50,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-34.jpg?itok=Fju5mjjy,false
45,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-35.jpg?itok=PViTFn58,false
91,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-8.jpg?itok=RyFqVKQP,false
46,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-36.jpg?itok=FCKNkK3l,false
42,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-37.jpg?itok=0YcglyA3,false
45,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-38.jpg?itok=Gtb1R1pD,false
48,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-39.jpg?itok=Y4730Joo,false
44,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-40.jpg?itok=Cx5flC3m,false
44,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-42.jpg?itok=SRpQOyOy,false
43,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-43.jpg?itok=lg7oxu4u,false
43,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-44.jpg?itok=XpSb9b33,false
43,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-45.jpg?itok=R3Ageafz,false
47,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-47.jpg?itok=C6bFR2XN,false
45,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-48_1.jpg?itok=K-YKDs9b,false
42,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-49.jpg?itok=1PDQdp1s,false
50,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-50.jpg?itok=6JTFG22V,false
45,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-51.jpg?itok=BfrqMW-H,false
42,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-53.jpg?itok=vhDftAsY,false
44,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-54.jpg?itok=mYMZDStw,false
44,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-55.jpg?itok=IkBNsaio,false
45,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-56.jpg?itok=Ej3OoJ91,false
46,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-57.jpg?itok=OCkkTLcJ,false
48,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/GMT-58.jpg?itok=TmuYUUQS,false
44,200,http://greenmountaintaps.com/sites/default/files/styles/lightbox/public/ContactUs.001.png?itok=FIwkgiq2,false
458,200,http://lumicore.commonmediainc.com/,true
233,200,http://lumicore.commonmediainc.com/faq,true
452,200,http://lumicore.commonmediainc.com/working-groups,false
462,200,http://lumicore.commonmediainc.com/blog,true
271,200,http://lumicore.commonmediainc.com/contact-us,false
582,200,http://lumicore.commonmediainc.com/about,true
386,200,http://lumicore.commonmediainc.com/post-2,true
406,200,http://lumicore.commonmediainc.com/accumsan-commoveo-virtus,false
362,200,http://lumicore.commonmediainc.com/huic-loquor-meus-vicis,false
332,200,http://lumicore.commonmediainc.com/hendrerit-vulputate,true
254,200,http://lumicore.commonmediainc.com/category/growth-mindset,false
270,200,http://lumicore.commonmediainc.com/category/innovative-professional-development,false
296,200,http://lumicore.commonmediainc.com/category/teacher-effectiveness,false
315,200,http://lumicore.commonmediainc.com/category/common-core,true
323,200,http://lumicore.commonmediainc.com/category/cmo-capacity-building,false
325,200,http://lumicore.commonmediainc.com/category/blended-learning,true
394,200,http://lumicore.commonmediainc.com/causa-duis-fere-pala,true
376,200,http://lumicore.commonmediainc.com/exputo-nibh-singularis,true
382,200,http://lumicore.commonmediainc.com/paulatim-uxor-vulpes,false
384,200,http://lumicore.commonmediainc.com/secundum-vulputate,true
335,200,http://lumicore.commonmediainc.com/blog?page=1,true
414,200,http://lumicore.commonmediainc.com/ea-probo,true
327,200,http://lumicore.commonmediainc.com/blog?page=2,true
368,200,http://lumicore.commonmediainc.com/blog?page=3,false
317,200,http://lumicore.commonmediainc.com/blog?page=4,true
332,200,http://lumicore.commonmediainc.com/blog?page=5,true
318,200,http://lumicore.commonmediainc.com/blog?page=6,true
369,200,http://lumicore.commonmediainc.com/blog?page=7,true
367,200,http://lumicore.commonmediainc.com/blog?page=8,false
339,200,http://lumicore.commonmediainc.com/blog?page=10,false
255,200,http://lumicore.commonmediainc.com/category/events,false
276,200,http://lumicore.commonmediainc.com/category/lumicore-news,true
285,200,http://lumicore.commonmediainc.com/category/members,false
269,200,http://lumicore.commonmediainc.com/category/updates-and-news,false
276,200,http://lumicore.commonmediainc.com/category/videos,true
308,200,http://lumicore.commonmediainc.com/category/working-groups,true
291,200,http://lumicore.commonmediainc.com/test-member,true
330,200,http://lumicore.commonmediainc.com/tags/dowra,true
340,200,http://lumicore.commonmediainc.com/tum-veniam,true
390,200,http://lumicore.commonmediainc.com/aptent-nibh-tum-ut,false
386,200,http://lumicore.commonmediainc.com/imputo-utrum,true
394,200,http://lumicore.commonmediainc.com/nostrud-nulla-sit-tation,true
310,200,http://lumicore.commonmediainc.com/tags/chesl,true
338,200,http://lumicore.commonmediainc.com/tags/spatra,true
361,200,http://lumicore.commonmediainc.com/tags/wrako,false
363,200,http://lumicore.commonmediainc.com/damnum-defui-usitas,false
403,200,http://lumicore.commonmediainc.com/persto-refero-ulciscor-virtus,true
310,200,http://lumicore.commonmediainc.com/tags/wosli,true
386,200,http://lumicore.commonmediainc.com/sino-vulputate,true
317,200,http://lumicore.commonmediainc.com/category/cmo-capacity-building?page=1,true
381,200,http://lumicore.commonmediainc.com/appellatio-os-roto,true
360,200,http://lumicore.commonmediainc.com/category/blended-learning?page=1,true
371,200,http://lumicore.commonmediainc.com/category/cmo-capacity-building?page=2,false
326,200,http://lumicore.commonmediainc.com/category/blended-learning?page=2,true
300,200,http://lumicore.commonmediainc.com/category/blended-learning?page=3,true
313,200,http://lumicore.commonmediainc.com/category/blended-learning?page=5,true
364,200,http://lumicore.commonmediainc.com/category/blended-learning?page=4,true
306,200,http://lumicore.commonmediainc.com/tags/cluk,false
320,200,http://lumicore.commonmediainc.com/category/blended-learning?page=6,true
306,200,http://lumicore.commonmediainc.com/tags/phog,true
376,200,http://lumicore.commonmediainc.com/minim-quidem-tincidunt,true
398,200,http://lumicore.commonmediainc.com/damnum-oppeto-persto-refoveo,true
405,200,http://lumicore.commonmediainc.com/adipiscing-similis-verto,true
380,200,http://lumicore.commonmediainc.com/exputo-modo-praemitto,true
378,200,http://lumicore.commonmediainc.com/lobortis-luctus,true
397,200,http://lumicore.commonmediainc.com/consequat-illum,true
401,200,http://lumicore.commonmediainc.com/abbas-ex-torqueo,true
392,200,http://lumicore.commonmediainc.com/abluo-eros-iaceo,true
346,200,http://lumicore.commonmediainc.com/si-validus,true
385,200,http://lumicore.commonmediainc.com/amet-dolore-iusto,true
390,200,http://lumicore.commonmediainc.com/luctus-nisl,true
374,200,http://lumicore.commonmediainc.com/ex-mauris-oppeto,false
372,200,http://lumicore.commonmediainc.com/jugis-ut,true
396,200,http://lumicore.commonmediainc.com/interdico-oppeto-qui,true
347,200,http://lumicore.commonmediainc.com/nisl-nutus-te,true
324,200,http://lumicore.commonmediainc.com/blog?page=9,true
358,200,http://lumicore.commonmediainc.com/autem-imputo-natu,true
391,200,http://lumicore.commonmediainc.com/camur-ibidem-plaga-te,true
402,200,http://lumicore.commonmediainc.com/facilisis-illum,true
385,200,http://lumicore.commonmediainc.com/laoreet-sagaciter,true
358,200,http://lumicore.commonmediainc.com/antehabeo-nisl-probo-proprius,true
390,200,http://lumicore.commonmediainc.com/aliquip-lenis-metuo-saluto,true
396,200,http://lumicore.commonmediainc.com/abico-autem-mos-sed,true
382,200,http://lumicore.commonmediainc.com/pagus-uxor,true
400,200,http://lumicore.commonmediainc.com/diam-genitus,true
401,200,http://lumicore.commonmediainc.com/diam-premo-torqueo,true
389,200,http://lumicore.commonmediainc.com/causa-eu-nobis-refero,true
377,200,http://lumicore.commonmediainc.com/letalis-odio,true
371,200,http://lumicore.commonmediainc.com/genitus-macto-quae,true
334,200,http://lumicore.commonmediainc.com/category/working-groups?page=1,true
395,200,http://lumicore.commonmediainc.com/eros-neque-praemitto-velit,true
310,200,http://lumicore.commonmediainc.com/category/working-groups?page=2,true
341,200,http://lumicore.commonmediainc.com/category/working-groups?page=3,true
314,200,http://lumicore.commonmediainc.com/category/working-groups?page=5,true
356,200,http://lumicore.commonmediainc.com/category/working-groups?page=4,true
338,200,http://lumicore.commonmediainc.com/category/working-groups?page=6,true
344,200,http://lumicore.commonmediainc.com/category/working-groups?page=7,true
301,200,http://lumicore.commonmediainc.com/category/working-groups?page=8,false
323,200,http://lumicore.commonmediainc.com/category/working-groups?page=9,true
318,200,http://lumicore.commonmediainc.com/tags/dowra?page=1,true
285,200,http://lumicore.commonmediainc.com/tags/dowra?page=2,true
345,200,http://lumicore.commonmediainc.com/tags/chesl?page=1,true
329,200,http://lumicore.commonmediainc.com/tags/chesl?page=2,true
369,200,http://lumicore.commonmediainc.com/tags/chesl?page=3,true
297,200,http://lumicore.commonmediainc.com/tags/chesl?page=4,true
375,200,http://lumicore.commonmediainc.com/tags/chesl?page=5,true
392,200,http://lumicore.commonmediainc.com/tags/chesl?page=6,true
353,200,http://lumicore.commonmediainc.com/tags/chesl?page=7,true
319,200,http://lumicore.commonmediainc.com/tags/chesl?page=8,false
336,200,http://lumicore.commonmediainc.com/tags/wrako?page=1,true
387,200,http://lumicore.commonmediainc.com/tags/spatra?page=1,false
294,200,http://lumicore.commonmediainc.com/tags/wosli?page=1,false
422,200,http://lumicore.commonmediainc.com/blandit-mauris-olim,true
286,200,http://lumicore.commonmediainc.com/tags/cluk?page=1,true
397,200,http://lumicore.commonmediainc.com/abigo-immitto-tum,true
397,200,http://lumicore.commonmediainc.com/diam-vero-ymo,true
410,200,http://lumicore.commonmediainc.com/gilvus-luctus-nimis,true
354,200,http://lumicore.commonmediainc.com/hendrerit-lucidus-quae-vel,false
379,200,http://lumicore.commonmediainc.com/tags/phog?page=1,true
348,200,http://lumicore.commonmediainc.com/tags/phog?page=2,false
310,200,http://lumicore.commonmediainc.com/tags/lesho,true
295,200,http://lumicore.commonmediainc.com/tags/cri,true
290,200,http://lumicore.commonmediainc.com/tags/lesho?page=1,true
